t,key,call,dir,strong,p,price,next_price,result
1785877199999,XRPUSDT:1h,SELL,-1,0,0.4476,1.0778,1.0695,hit
1785887999999,XRPUSDT:1d,SELL,-1,0,0.4246,1.0778,1.0695,hit
1785877199999,DOGEUSDT:5m,NEUTRAL,0,0,0.496,0.07038,0.06988,na
1785877199999,DOGEUSDT:30m,NEUTRAL,0,0,0.5088,0.07038,0.06988,na
1785877199999,DOGEUSDT:1h,NEUTRAL,0,0,0.4847,0.07038,0.06988,na
1785887999999,DOGEUSDT:1d,NEUTRAL,0,0,0.4599,0.07026,0.06988,na
1785877199999,ADAUSDT:5m,NEUTRAL,0,0,0.4554,0.1931,0.1903,na
1785877199999,ADAUSDT:30m,NEUTRAL,0,0,0.4864,0.1931,0.1903,na
1785877199999,ADAUSDT:1h,NEUTRAL,0,0,0.5196,0.1931,0.1903,na
1785887999999,ADAUSDT:1d,SELL,-1,0,0.4256,0.1946,0.1903,hit
1785877199999,TRXUSDT:5m,SELL,-1,0,0.3888,0.3277,0.3269,hit
1785877199999,TRXUSDT:30m,SELL,-1,0,0.412,0.3277,0.3269,hit
1785877199999,TRXUSDT:1h,SELL,-1,0,0.3817,0.3276,0.3269,hit
1785887999999,TRXUSDT:1d,BUY,1,0,0.5562,0.3296,0.3269,miss
1785877199999,AVAXUSDT:5m,SELL,-1,0,0.4006,6.714,6.697,hit
1785877199999,AVAXUSDT:30m,NEUTRAL,0,0,0.5133,6.713,6.696,na
1785877199999,AVAXUSDT:1h,SELL,-1,0,0.4307,6.713,6.696,hit
1785887999999,AVAXUSDT:1d,NEUTRAL,0,0,0.4755,6.779,6.696,na
1785877199999,LINKUSDT:5m,NEUTRAL,0,0,0.4613,8.203,8.177,na
1785877199999,LINKUSDT:30m,NEUTRAL,0,0,0.4842,8.203,8.176,na
1785877199999,LINKUSDT:1h,SELL,-1,0,0.4173,8.203,8.176,hit
1785887999999,LINKUSDT:1d,NEUTRAL,0,0,0.4653,8.177,8.176,na
1785910499999,BTCUSDT:5m,NEUTRAL,0,0,0.5015,64323.31,64535.99,na
1785911399999,BTCUSDT:30m,BUY,1,0,0.5697,64323.32,64535.99,hit
1785913199999,BTCUSDT:1h,NEUTRAL,0,0,0.4845,64323.31,64535.99,na
1785910499999,ETHUSDT:5m,SELL,-1,0,0.4324,1872.09,1881.77,miss
1785911399999,ETHUSDT:30m,NEUTRAL,0,0,0.4974,1872.09,1881.77,na
1785913199999,ETHUSDT:1h,NEUTRAL,0,0,0.4589,1872.09,1881.77,na
1785910499999,SOLUSDT:5m,SELL,-1,0,0.4264,74.11,74.31,miss
1785911399999,SOLUSDT:30m,NEUTRAL,0,0,0.4889,74.11,74.31,na
1785913199999,SOLUSDT:1h,NEUTRAL,0,0,0.5116,74.11,74.31,na
1785910799999,BNBUSDT:5m,STRONG SELL,-1,1,0.2797,601.04,599.65,hit
1785911399999,BNBUSDT:30m,NEUTRAL,0,0,0.4921,601.04,599.65,na
1785913199999,BNBUSDT:1h,NEUTRAL,0,0,0.4918,601.04,599.65,na
1785910799999,XRPUSDT:5m,SELL,-1,0,0.4328,1.0694,1.0678,hit
1785911399999,XRPUSDT:30m,SELL,-1,0,0.4088,1.0694,1.0678,hit
1785913199999,XRPUSDT:1h,SELL,-1,0,0.4413,1.0695,1.0678,hit
1785910799999,DOGEUSDT:5m,SELL,-1,0,0.4391,0.06988,0.07019,miss
1785911399999,DOGEUSDT:30m,BUY,1,0,0.5987,0.06988,0.07019,hit
1785913199999,DOGEUSDT:1h,SELL,-1,0,0.4316,0.06988,0.07019,miss
1785910799999,ADAUSDT:5m,NEUTRAL,0,0,0.452,0.1903,0.1938,na
1785911399999,ADAUSDT:30m,SELL,-1,0,0.4305,0.1903,0.1937,miss
1785913199999,ADAUSDT:1h,NEUTRAL,0,0,0.5494,0.1903,0.1937,na
1785910799999,TRXUSDT:5m,STRONG SELL,-1,1,0.236,0.3269,0.3286,miss
1785911399999,TRXUSDT:30m,STRONG SELL,-1,1,0.3734,0.3269,0.3286,miss
1785913199999,TRXUSDT:1h,NEUTRAL,0,0,0.4654,0.3269,0.3286,na
1785910799999,AVAXUSDT:5m,NEUTRAL,0,0,0.5135,6.697,6.694,na
1785911399999,AVAXUSDT:30m,NEUTRAL,0,0,0.4855,6.696,6.694,na
1785913199999,AVAXUSDT:1h,STRONG BUY,1,1,0.6208,6.696,6.694,miss
1785910499999,LINKUSDT:5m,SELL,-1,0,0.4481,8.177,8.215,miss
1785911399999,LINKUSDT:30m,SELL,-1,0,0.4237,8.176,8.215,miss
1785913199999,LINKUSDT:1h,SELL,-1,0,0.4085,8.176,8.215,miss
1785932999999,BTCUSDT:5m,BUY,1,0,0.5798,64535.99,64689.33,hit
1785932999999,BTCUSDT:30m,SELL,-1,0,0.4288,64535.99,64688.46,miss
1785934799999,BTCUSDT:1h,NEUTRAL,0,0,0.5096,64535.99,64688.46,na
1785932999999,ETHUSDT:5m,SELL,-1,0,0.4263,1881.77,1915.14,miss
1785932999999,ETHUSDT:30m,NEUTRAL,0,0,0.544,1881.77,1915.13,na
1785934799999,ETHUSDT:1h,BUY,1,0,0.5951,1881.77,1915.1,hit
1785932999999,SOLUSDT:5m,SELL,-1,0,0.3877,74.31,74.48,miss
1785932999999,SOLUSDT:30m,SELL,-1,0,0.4249,74.31,74.48,miss
1785934799999,SOLUSDT:1h,NEUTRAL,0,0,0.4896,74.31,74.48,na
1785932999999,BNBUSDT:5m,NEUTRAL,0,0,0.5222,599.65,600.34,na
1785932999999,BNBUSDT:30m,NEUTRAL,0,0,0.505,599.65,600.33,na
1785934799999,BNBUSDT:1h,SELL,-1,0,0.4421,599.65,600.33,miss
1785932999999,XRPUSDT:5m,SELL,-1,0,0.4199,1.0678,1.0698,miss
1785932999999,XRPUSDT:30m,SELL,-1,0,0.4237,1.0678,1.0698,miss
1785934799999,XRPUSDT:1h,SELL,-1,0,0.3994,1.0678,1.0698,miss
1785932999999,DOGEUSDT:5m,STRONG SELL,-1,1,0.3759,0.07019,0.07011,hit
1785932999999,DOGEUSDT:30m,SELL,-1,0,0.4035,0.07019,0.07011,hit
1785934799999,DOGEUSDT:1h,NEUTRAL,0,0,0.4908,0.07019,0.07012,na
1785932999999,ADAUSDT:5m,STRONG SELL,-1,1,0.3331,0.1938,0.1905,hit
1785932999999,ADAUSDT:30m,NEUTRAL,0,0,0.4553,0.1937,0.1905,na
1785934799999,ADAUSDT:1h,SELL,-1,0,0.4337,0.1937,0.1905,hit
1785932999999,TRXUSDT:5m,STRONG SELL,-1,1,0.3088,0.3286,0.3282,hit
1785932999999,TRXUSDT:30m,SELL,-1,0,0.4124,0.3286,0.3283,hit
1785934799999,TRXUSDT:1h,SELL,-1,0,0.3988,0.3286,0.3283,hit
1785932999999,AVAXUSDT:5m,SELL,-1,0,0.4487,6.694,6.672,hit
1785932999999,AVAXUSDT:30m,NEUTRAL,0,0,0.4858,6.694,6.672,na
1785934799999,AVAXUSDT:1h,SELL,-1,0,0.3882,6.694,6.673,hit
1785932999999,LINKUSDT:5m,SELL,-1,0,0.3922,8.215,8.233,miss
1785932999999,LINKUSDT:30m,NEUTRAL,0,0,0.4749,8.215,8.233,na
1785934799999,LINKUSDT:1h,SELL,-1,0,0.4039,8.215,8.235,miss
1785953399999,BTCUSDT:5m,SELL,-1,0,0.4224,64689.33,64707.99,miss
1785954599999,BTCUSDT:30m,NEUTRAL,0,0,0.4789,64688.46,64707.99,na
1785956399999,BTCUSDT:1h,SELL,-1,0,0.4425,64688.46,64707.99,miss
1785953399999,ETHUSDT:5m,NEUTRAL,0,0,0.4712,1915.14,1912.56,na
1785954599999,ETHUSDT:30m,NEUTRAL,0,0,0.4885,1915.13,1912.57,na
1785956399999,ETHUSDT:1h,NEUTRAL,0,0,0.4812,1915.1,1912.57,na
1785953399999,SOLUSDT:5m,SELL,-1,0,0.4106,74.48,74.15,hit
1785954599999,SOLUSDT:30m,NEUTRAL,0,0,0.4674,74.48,74.15,na
1785956399999,SOLUSDT:1h,NEUTRAL,0,0,0.4864,74.48,74.15,na
1785953399999,BNBUSDT:5m,SELL,-1,0,0.3809,600.34,594.71,hit
1785954599999,BNBUSDT:30m,NEUTRAL,0,0,0.489,600.33,594.71,na
1785956399999,BNBUSDT:1h,SELL,-1,0,0.4368,600.33,594.71,hit
1785953399999,XRPUSDT:5m,SELL,-1,0,0.4146,1.0698,1.0649,hit
1785954599999,XRPUSDT:30m,SELL,-1,0,0.4109,1.0698,1.0649,hit
1785956399999,XRPUSDT:1h,SELL,-1,0,0.4001,1.0698,1.0649,hit
1785953399999,DOGEUSDT:5m,BUY,1,0,0.5832,0.07011,0.07015,hit
1785954599999,DOGEUSDT:30m,SELL,-1,0,0.4347,0.07011,0.07015,miss
1785956399999,DOGEUSDT:1h,NEUTRAL,0,0,0.4647,0.07012,0.07015,na
1785953399999,ADAUSDT:5m,NEUTRAL,0,0,0.4692,0.1905,0.1914,na
1785954599999,ADAUSDT:30m,NEUTRAL,0,0,0.5031,0.1905,0.1915,na
1785956399999,ADAUSDT:1h,NEUTRAL,0,0,0.4902,0.1905,0.1915,na
1785953399999,TRXUSDT:5m,STRONG SELL,-1,1,0.3448,0.3282,0.3278,hit
1785954599999,TRXUSDT:30m,SELL,-1,0,0.4142,0.3283,0.3278,hit
1785956399999,TRXUSDT:1h,NEUTRAL,0,0,0.4604,0.3283,0.3278,na
1785953699999,AVAXUSDT:5m,SELL,-1,0,0.3852,6.672,6.663,hit
1785954599999,AVAXUSDT:30m,NEUTRAL,0,0,0.4789,6.672,6.663,na
1785956399999,AVAXUSDT:1h,NEUTRAL,0,0,0.4793,6.673,6.663,na
1785953699999,LINKUSDT:5m,SELL,-1,0,0.4419,8.233,8.165,hit
1785954599999,LINKUSDT:30m,NEUTRAL,0,0,0.4965,8.233,8.165,na
1785956399999,LINKUSDT:1h,SELL,-1,0,0.4137,8.235,8.165,hit
1785968699999,BTCUSDT:5m,NEUTRAL,0,0,0.5112,64707.99,64819.23,na
1785968999999,BTCUSDT:30m,NEUTRAL,0,0,0.4619,64707.99,64819.23,na
1785970799999,BTCUSDT:1h,SELL,-1,0,0.4454,64707.99,64819.23,miss
1785974399999,BTCUSDT:1d,NEUTRAL,0,0,0.4781,64323.31,64819.24,na
1785968699999,ETHUSDT:5m,NEUTRAL,0,0,0.4546,1912.56,1909.94,na
1785968999999,ETHUSDT:30m,NEUTRAL,0,0,0.5107,1912.57,1909.94,na
1785970799999,ETHUSDT:1h,STRONG SELL,-1,1,0.3523,1912.57,1909.97,hit
1785974399999,ETHUSDT:1d,NEUTRAL,0,0,0.5099,1872.09,1909.96,na
1785968699999,SOLUSDT:5m,NEUTRAL,0,0,0.4802,74.15,73.86,na
1785968999999,SOLUSDT:30m,SELL,-1,0,0.443,74.15,73.86,hit
1785970799999,SOLUSDT:1h,NEUTRAL,0,0,0.4658,74.15,73.86,na
1785974399999,SOLUSDT:1d,SELL,-1,0,0.4474,74.1,73.86,hit
1785968699999,BNBUSDT:5m,NEUTRAL,0,0,0.458,594.71,595.24,na
1785968999999,BNBUSDT:30m,NEUTRAL,0,0,0.4595,594.71,595.25,na
1785970799999,BNBUSDT:1h,NEUTRAL,0,0,0.4694,594.71,595.24,na
1785974399999,BNBUSDT:1d,NEUTRAL,0,0,0.4867,601.04,595.25,na
1785968699999,XRPUSDT:5m,NEUTRAL,0,0,0.495,1.0649,1.0494,na
1785968999999,XRPUSDT:30m,SELL,-1,0,0.4207,1.0649,1.0494,hit
1785970799999,XRPUSDT:1h,STRONG SELL,-1,1,0.3658,1.0649,1.0496,hit
1785974399999,XRPUSDT:1d,STRONG SELL,-1,1,0.3352,1.0695,1.0496,hit
1785968699999,DOGEUSDT:5m,NEUTRAL,0,0,0.4966,0.07015,0.06983,na
1785968999999,DOGEUSDT:30m,STRONG SELL,-1,1,0.3683,0.07015,0.06983,hit
1785970799999,DOGEUSDT:1h,SELL,-1,0,0.4232,0.07015,0.06983,hit
1785974399999,DOGEUSDT:1d,SELL,-1,0,0.445,0.06988,0.06983,hit
1785968399999,ADAUSDT:5m,SELL,-1,0,0.4382,0.1914,0.1892,hit
1785968999999,ADAUSDT:30m,SELL,-1,0,0.43,0.1915,0.1892,hit
1785970799999,ADAUSDT:1h,BUY,1,0,0.5736,0.1915,0.1892,miss
1785974399999,ADAUSDT:1d,SELL,-1,0,0.3914,0.1903,0.1892,hit
1785968699999,TRXUSDT:5m,STRONG SELL,-1,1,0.297,0.3278,0.3271,hit
1785968999999,TRXUSDT:30m,NEUTRAL,0,0,0.4502,0.3278,0.327,na
1785970799999,TRXUSDT:1h,SELL,-1,0,0.4195,0.3278,0.327,hit
1785974399999,TRXUSDT:1d,NEUTRAL,0,0,0.4857,0.3269,0.327,na
1785968699999,AVAXUSDT:5m,NEUTRAL,0,0,0.4773,6.663,6.69,na
1785968999999,AVAXUSDT:30m,NEUTRAL,0,0,0.48,6.663,6.69,na
1785970799999,AVAXUSDT:1h,NEUTRAL,0,0,0.4718,6.663,6.69,na
1785974399999,AVAXUSDT:1d,NEUTRAL,0,0,0.4737,6.696,6.69,na
1785968699999,LINKUSDT:5m,NEUTRAL,0,0,0.4549,8.165,8.191,na
1785968999999,LINKUSDT:30m,STRONG SELL,-1,1,0.279,8.165,8.191,miss
1785970799999,LINKUSDT:1h,SELL,-1,0,0.4255,8.165,8.191,miss
1785974399999,LINKUSDT:1d,NEUTRAL,0,0,0.5135,8.176,8.191,na
1786003499999,BTCUSDT:5m,STRONG SELL,-1,1,0.3757,64819.23,64372.0,hit
1786004999999,BTCUSDT:30m,NEUTRAL,0,0,0.4665,64819.23,64372.97,na
1786006799999,BTCUSDT:1h,SELL,-1,0,0.4121,64819.23,64372.98,hit
1786060799999,BTCUSDT:1d,NEUTRAL,0,0,0.4887,64819.24,64372.98,na
1786003499999,ETHUSDT:5m,NEUTRAL,0,0,0.5312,1909.94,1901.76,na
1786004999999,ETHUSDT:30m,NEUTRAL,0,0,0.5028,1909.94,1901.77,na
1786006799999,ETHUSDT:1h,SELL,-1,0,0.4348,1909.97,1901.77,hit
1786060799999,ETHUSDT:1d,NEUTRAL,0,0,0.5027,1909.96,1901.77,na
1786003499999,SOLUSDT:5m,SELL,-1,0,0.3872,73.86,72.69,hit
1786004999999,SOLUSDT:30m,NEUTRAL,0,0,0.4646,73.86,72.68,na
1786006799999,SOLUSDT:1h,NEUTRAL,0,0,0.5001,73.86,72.69,na
1786060799999,SOLUSDT:1d,NEUTRAL,0,0,0.4927,73.86,72.69,na
1786003499999,BNBUSDT:5m,NEUTRAL,0,0,0.4713,595.24,593.77,na
1786004999999,BNBUSDT:30m,SELL,-1,0,0.4036,595.25,593.77,hit
1786006799999,BNBUSDT:1h,NEUTRAL,0,0,0.4839,595.24,593.77,na
1786060799999,BNBUSDT:1d,NEUTRAL,0,0,0.4954,595.25,593.72,na
1786003499999,XRPUSDT:5m,SELL,-1,0,0.4311,1.0494,1.0366,hit
1786004999999,XRPUSDT:30m,SELL,-1,0,0.4265,1.0494,1.0366,hit
1786006799999,XRPUSDT:1h,SELL,-1,0,0.4374,1.0496,1.0366,hit
1786060799999,XRPUSDT:1d,SELL,-1,0,0.4126,1.0496,1.0363,hit
1786003499999,DOGEUSDT:5m,SELL,-1,0,0.4249,0.06983,0.06916,hit
1786004999999,DOGEUSDT:30m,STRONG SELL,-1,1,0.3466,0.06983,0.06916,hit
1786006799999,DOGEUSDT:1h,NEUTRAL,0,0,0.5478,0.06983,0.06916,na
1786060799999,DOGEUSDT:1d,STRONG SELL,-1,1,0.3625,0.06983,0.06918,hit
1786003499999,ADAUSDT:5m,SELL,-1,0,0.441,0.1892,0.2004,miss
1786004999999,ADAUSDT:30m,NEUTRAL,0,0,0.4834,0.1892,0.2005,na
1786006799999,ADAUSDT:1h,NEUTRAL,0,0,0.5384,0.1892,0.2005,na
1786060799999,ADAUSDT:1d,SELL,-1,0,0.4115,0.1892,0.2005,miss
1786003499999,TRXUSDT:5m,STRONG SELL,-1,1,0.3514,0.3271,0.3273,miss
1786004999999,TRXUSDT:30m,SELL,-1,0,0.4127,0.327,0.3273,miss
1786006799999,TRXUSDT:1h,SELL,-1,0,0.4002,0.327,0.3273,miss
1786060799999,TRXUSDT:1d,NEUTRAL,0,0,0.508,0.327,0.3273,na
1786003499999,AVAXUSDT:5m,NEUTRAL,0,0,0.4937,6.69,6.416,na
1786004999999,AVAXUSDT:30m,NEUTRAL,0,0,0.531,6.69,6.416,na
1786006799999,AVAXUSDT:1h,NEUTRAL,0,0,0.5156,6.69,6.416,na
1786060799999,AVAXUSDT:1d,NEUTRAL,0,0,0.4801,6.69,6.416,na
1786003499999,LINKUSDT:5m,STRONG SELL,-1,1,0.3652,8.191,8.229,miss
1786004999999,LINKUSDT:30m,SELL,-1,0,0.3971,8.191,8.229,miss
1786006799999,LINKUSDT:1h,SELL,-1,0,0.4016,8.191,8.229,miss
1786060799999,LINKUSDT:1d,NEUTRAL,0,0,0.5162,8.191,8.229,na
1786067099999,BTCUSDT:5m,STRONG BUY,1,1,0.6206,64372.0,64335.86,miss
1786067999999,BTCUSDT:30m,SELL,-1,0,0.4278,64372.97,64333.0,hit
1786067999999,BTCUSDT:1h,NEUTRAL,0,0,0.475,64372.98,64333.01,na
1786067099999,ETHUSDT:5m,SELL,-1,0,0.401,1901.76,1901.05,hit
1786067999999,ETHUSDT:30m,NEUTRAL,0,0,0.478,1901.77,1901.01,na
1786067999999,ETHUSDT:1h,NEUTRAL,0,0,0.4536,1901.77,1900.97,na
1786067099999,SOLUSDT:5m,SELL,-1,0,0.427,72.69,72.87,miss
1786067999999,SOLUSDT:30m,SELL,-1,0,0.4264,72.68,72.88,miss
1786067999999,SOLUSDT:1h,NEUTRAL,0,0,0.4842,72.69,72.87,na
1786067099999,BNBUSDT:5m,NEUTRAL,0,0,0.4958,593.77,587.6,na
1786067999999,BNBUSDT:30m,NEUTRAL,0,0,0.4645,593.77,587.61,na
1786067999999,BNBUSDT:1h,NEUTRAL,0,0,0.4799,593.77,587.72,na
1786067099999,XRPUSDT:5m,NEUTRAL,0,0,0.4813,1.0366,1.0214,na
1786067999999,XRPUSDT:30m,STRONG SELL,-1,1,0.3379,1.0366,1.0214,hit
1786067999999,XRPUSDT:1h,SELL,-1,0,0.4314,1.0366,1.0214,hit
1786067099999,DOGEUSDT:5m,NEUTRAL,0,0,0.4724,0.06916,0.06922,na
1786067999999,DOGEUSDT:30m,BUY,1,0,0.583,0.06916,0.06922,hit
1786067999999,DOGEUSDT:1h,NEUTRAL,0,0,0.5014,0.06916,0.06922,na
1786067099999,ADAUSDT:5m,NEUTRAL,0,0,0.5144,0.2004,0.2019,na
1786067999999,ADAUSDT:30m,NEUTRAL,0,0,0.5053,0.2005,0.2019,na
1786067999999,ADAUSDT:1h,BUY,1,0,0.5706,0.2005,0.2019,hit
1786067099999,TRXUSDT:5m,STRONG SELL,-1,1,0.3583,0.3273,0.3269,hit
1786067999999,TRXUSDT:30m,SELL,-1,0,0.4044,0.3273,0.3268,hit
1786067999999,TRXUSDT:1h,SELL,-1,0,0.3892,0.3273,0.3268,hit
1786067099999,AVAXUSDT:5m,NEUTRAL,0,0,0.4596,6.416,6.406,na
1786067999999,AVAXUSDT:30m,NEUTRAL,0,0,0.5135,6.416,6.406,na
1786067999999,AVAXUSDT:1h,NEUTRAL,0,0,0.4708,6.416,6.406,na
1786067399999,LINKUSDT:5m,NEUTRAL,0,0,0.5236,8.229,8.158,na
1786067999999,LINKUSDT:30m,NEUTRAL,0,0,0.4803,8.229,8.158,na
1786067999999,LINKUSDT:1h,NEUTRAL,0,0,0.4639,8.229,8.158,na
1786082699999,BTCUSDT:5m,STRONG SELL,-1,1,0.3093,64335.86,64937.68,miss
1786084199999,BTCUSDT:30m,SELL,-1,0,0.4332,64333.0,64937.68,miss
1786085999999,BTCUSDT:1h,NEUTRAL,0,0,0.4992,64333.01,64937.69,na
1786082699999,ETHUSDT:5m,SELL,-1,0,0.4424,1901.05,1917.09,miss
1786084199999,ETHUSDT:30m,NEUTRAL,0,0,0.4819,1901.01,1917.08,na
1786085999999,ETHUSDT:1h,SELL,-1,0,0.4177,1900.97,1917.08,miss
1786082699999,SOLUSDT:5m,SELL,-1,0,0.41,72.87,73.69,miss
1786084199999,SOLUSDT:30m,SELL,-1,0,0.4016,72.88,73.7,miss
1786085999999,SOLUSDT:1h,NEUTRAL,0,0,0.4752,72.87,73.7,na
1786082699999,BNBUSDT:5m,NEUTRAL,0,0,0.4674,587.6,589.87,na
1786084199999,BNBUSDT:30m,NEUTRAL,0,0,0.4642,587.61,589.86,na
1786085999999,BNBUSDT:1h,NEUTRAL,0,0,0.4826,587.72,589.87,na
1786082699999,XRPUSDT:5m,NEUTRAL,0,0,0.4686,1.0214,1.0368,na
1786084199999,XRPUSDT:30m,SELL,-1,0,0.4056,1.0214,1.0369,miss
1786085999999,XRPUSDT:1h,SELL,-1,0,0.4259,1.0214,1.0369,miss
1786082699999,DOGEUSDT:5m,SELL,-1,0,0.4303,0.06922,0.06957,miss
1786084199999,DOGEUSDT:30m,SELL,-1,0,0.4249,0.06922,0.06957,miss
1786085999999,DOGEUSDT:1h,NEUTRAL,0,0,0.5145,0.06922,0.06957,na
1786082699999,ADAUSDT:5m,NEUTRAL,0,0,0.4961,0.2019,0.2005,na
1786084199999,ADAUSDT:30m,SELL,-1,0,0.3919,0.2019,0.2005,hit
1786085999999,ADAUSDT:1h,NEUTRAL,0,0,0.5311,0.2019,0.2005,na
1786082699999,TRXUSDT:5m,SELL,-1,0,0.4397,0.3269,0.3269,hit
1786084199999,TRXUSDT:30m,STRONG SELL,-1,1,0.3601,0.3268,0.3269,miss
1786085999999,TRXUSDT:1h,STRONG SELL,-1,1,0.3778,0.3268,0.3269,miss
1786082699999,AVAXUSDT:5m,NEUTRAL,0,0,0.504,6.406,6.447,na
1786084199999,AVAXUSDT:30m,NEUTRAL,0,0,0.4927,6.406,6.446,na
1786085999999,AVAXUSDT:1h,NEUTRAL,0,0,0.4693,6.406,6.448,na
1786082699999,LINKUSDT:5m,SELL,-1,0,0.4401,8.158,8.234,miss
1786084199999,LINKUSDT:30m,NEUTRAL,0,0,0.5499,8.158,8.234,na
1786085999999,LINKUSDT:1h,NEUTRAL,0,0,0.4731,8.158,8.234,na
1786095599999,BTCUSDT:5m,STRONG BUY,1,1,0.6311,64937.68,65075.39,hit
1786096799999,BTCUSDT:30m,NEUTRAL,0,0,0.4655,64937.68,65075.53,na
1786096799999,BTCUSDT:1h,NEUTRAL,0,0,0.4788,64937.69,65075.53,na
1786095599999,ETHUSDT:5m,SELL,-1,0,0.4272,1917.09,1919.24,miss
1786096799999,ETHUSDT:30m,NEUTRAL,0,0,0.5055,1917.08,1919.96,na
1786096799999,ETHUSDT:1h,BUY,1,0,0.5759,1917.08,1919.99,hit
1786095599999,SOLUSDT:5m,BUY,1,0,0.5587,73.69,73.7,hit
1786096799999,SOLUSDT:30m,NEUTRAL,0,0,0.4584,73.7,73.7,na
1786096799999,SOLUSDT:1h,NEUTRAL,0,0,0.5483,73.7,73.7,na
1786095599999,BNBUSDT:5m,NEUTRAL,0,0,0.5244,589.87,591.63,na
1786096799999,BNBUSDT:30m,NEUTRAL,0,0,0.4643,589.86,591.62,na
1786096799999,BNBUSDT:1h,NEUTRAL,0,0,0.4895,589.87,591.63,na
1786095599999,XRPUSDT:5m,STRONG SELL,-1,1,0.3682,1.0368,1.035,hit
1786096799999,XRPUSDT:30m,SELL,-1,0,0.4357,1.0369,1.035,hit
1786096799999,XRPUSDT:1h,SELL,-1,0,0.4348,1.0369,1.035,hit
1786095599999,DOGEUSDT:5m,SELL,-1,0,0.4269,0.06957,0.06967,miss
1786096799999,DOGEUSDT:30m,STRONG SELL,-1,1,0.3788,0.06957,0.06967,miss
1786096799999,DOGEUSDT:1h,NEUTRAL,0,0,0.4994,0.06957,0.06967,na
1786095599999,ADAUSDT:5m,NEUTRAL,0,0,0.5044,0.2005,0.2014,na
1786096799999,ADAUSDT:30m,SELL,-1,0,0.4237,0.2005,0.2014,miss
1786096799999,ADAUSDT:1h,STRONG SELL,-1,1,0.3665,0.2005,0.2014,miss
1786095599999,TRXUSDT:5m,STRONG SELL,-1,1,0.3229,0.3269,0.3282,miss
1786096799999,TRXUSDT:30m,STRONG SELL,-1,1,0.3537,0.3269,0.3283,miss
1786096799999,TRXUSDT:1h,SELL,-1,0,0.3899,0.3269,0.3283,miss
1786095599999,AVAXUSDT:5m,NEUTRAL,0,0,0.465,6.447,6.477,na
1786096799999,AVAXUSDT:30m,NEUTRAL,0,0,0.5163,6.446,6.476,na
1786096799999,AVAXUSDT:1h,NEUTRAL,0,0,0.4967,6.448,6.476,na
1786095599999,LINKUSDT:5m,SELL,-1,0,0.3809,8.234,8.227,hit
1786096799999,LINKUSDT:30m,SELL,-1,0,0.4284,8.234,8.227,hit
1786096799999,LINKUSDT:1h,NEUTRAL,0,0,0.4912,8.234,8.227,na
1786104299999,BTCUSDT:5m,STRONG BUY,1,1,0.6256,65075.39,64952.49,miss
1786105799999,BTCUSDT:30m,SELL,-1,0,0.4116,65075.53,64951.18,hit
1786107599999,BTCUSDT:1h,NEUTRAL,0,0,0.4585,65075.53,64951.17,na
1786104299999,ETHUSDT:5m,BUY,1,0,0.5689,1919.24,1915.05,miss
1786105799999,ETHUSDT:30m,BUY,1,0,0.614,1919.96,1915.05,miss
1786107599999,ETHUSDT:1h,NEUTRAL,0,0,0.4717,1919.99,1915.05,na
1786104299999,SOLUSDT:5m,NEUTRAL,0,0,0.4864,73.7,73.82,na
1786105799999,SOLUSDT:30m,NEUTRAL,0,0,0.4683,73.7,73.82,na
1786107599999,SOLUSDT:1h,NEUTRAL,0,0,0.4812,73.7,73.82,na
1786104299999,BNBUSDT:5m,NEUTRAL,0,0,0.4752,591.63,591.66,na
1786105799999,BNBUSDT:30m,NEUTRAL,0,0,0.4868,591.62,591.66,na
1786107599999,BNBUSDT:1h,NEUTRAL,0,0,0.485,591.63,591.65,na
1786104299999,XRPUSDT:5m,NEUTRAL,0,0,0.5181,1.035,1.0281,na
1786105799999,XRPUSDT:30m,SELL,-1,0,0.4379,1.035,1.0281,hit
1786107599999,XRPUSDT:1h,SELL,-1,0,0.4297,1.035,1.0282,hit
1786104299999,DOGEUSDT:5m,NEUTRAL,0,0,0.5152,0.06967,0.0698,na
1786105799999,DOGEUSDT:30m,NEUTRAL,0,0,0.4511,0.06967,0.0698,na
1786107599999,DOGEUSDT:1h,NEUTRAL,0,0,0.4792,0.06967,0.0698,na
1786104299999,ADAUSDT:5m,NEUTRAL,0,0,0.4553,0.2014,0.1984,na
1786105799999,ADAUSDT:30m,NEUTRAL,0,0,0.5161,0.2014,0.1984,na
1786107599999,ADAUSDT:1h,SELL,-1,0,0.4156,0.2014,0.1984,hit
1786104299999,TRXUSDT:5m,STRONG SELL,-1,1,0.2891,0.3282,0.3283,miss
1786105799999,TRXUSDT:30m,SELL,-1,0,0.3843,0.3283,0.3283,hit
1786107599999,TRXUSDT:1h,SELL,-1,0,0.4019,0.3283,0.3283,hit
1786104299999,AVAXUSDT:5m,NEUTRAL,0,0,0.4602,6.477,6.44,na
1786105799999,AVAXUSDT:30m,NEUTRAL,0,0,0.5129,6.476,6.44,na
1786107599999,AVAXUSDT:1h,NEUTRAL,0,0,0.49,6.476,6.44,na
1786104299999,LINKUSDT:5m,SELL,-1,0,0.4286,8.227,8.263,miss
1786105799999,LINKUSDT:30m,NEUTRAL,0,0,0.4689,8.227,8.263,na
1786107599999,LINKUSDT:1h,STRONG SELL,-1,1,0.378,8.227,8.263,miss
